subject	run	subject_run_data
003	01	0.10053122396269876
003	02	0.5693807149679373
003	03	0.6477920307739066
003	04	0.7198285062162717
004	01	0.7450029814378568
004	02	0.7140414932743846
004	03	0.35087528494528974
004	04	0.8147451993931529
005	01	0.9977548129725173
005	02	0.8645806796647649
005	03	0.6347867852321133
005	04	0.22672761108967954
006	01	0.9140028329433435
006	02	0.9746492724198139
006	03	0.5041610242912999
006	04	0.6516363307760731
008	01	0.7346355927573436
008	02	0.9582989560273321
008	03	0.08302698835977651
008	04	0.9347408072875384
009	01	0.2626944299668803
009	02	0.21234305224967875
009	03	0.27609803568315994
009	04	0.6463603945380068
010	01	0.27059388703209164
010	02	0.8903258647536376
010	03	0.9091021967230842
010	04	0.5619287092339956
011	01	0.2213521826275231
011	02	0.3569920222412719
011	03	0.4699948065226388
011	04	0.32450085874752066
013	01	0.2888901168493483
013	02	0.4956678096626035
013	03	0.6285822623397326
013	04	0.8264658091531507
014	01	0.7122446444171997
014	02	0.12129464602967999
014	03	0.6937932187767797
014	04	0.14356020464351849
015	01	0.6399429036054559
015	02	0.8431359115611491
015	03	0.45430222769777706
015	04	0.5238893658170585
016	01	0.7544380614628285
016	02	0.1454771522356083
016	03	0.30766770275024946
016	04	0.5044417219178164
017	01	0.8025369219045235
017	02	0.779314958987866
017	03	0.3142676774190938
017	04	0.06649589789138066
018	01	0.26422949176496124
018	02	0.37226971232877126
018	03	0.3090711730187893
018	04	0.19192277843793237
019	01	0.5528431886713414
019	02	0.3491388583836935
019	03	0.0720985917475051
019	04	0.9890070879723686
020	01	0.4647582658725339
020	02	0.44849896910135745
020	03	0.4379857732100705
020	04	0.31209528949414567
021	01	0.21613896225045726
021	02	0.9849037404195806
021	03	0.17467177399979805
021	04	0.36213950430705966
022	01	0.13534821274579734
022	02	0.8641047816294811
022	03	0.681007996263654
022	04	0.5616941037039077
024	01	0.8354156445165632
024	02	0.9359363839019273
024	03	0.18117929668840504
024	04	0.14386498677220305
025	01	0.5937334462991329
025	02	0.28403246946429717
025	03	0.8520373677145506
025	04	0.4628235204026676
026	01	0.3573918817406331
026	02	0.9011209961368173
026	03	0.8274472839076169
026	04	0.902974603220943
027	01	0.07530254094030409
027	02	0.39022266426467245
027	03	0.45091685833569595
027	04	0.47722543463643297
029	01	0.7232341075749009
029	02	0.5953707993311433
029	03	0.04649936369516661
029	04	0.47478091949772705
030	01	0.6172766126433938
030	02	0.30481075014194925
030	03	0.1226942752748239
030	04	0.87187461275958
032	01	0.2564798485146911
032	02	0.708250689465108
032	03	0.967966742627003
032	04	0.5387137856491927
033	01	0.921685160801531
033	02	0.8543977835664446
033	03	0.46147486101395696
033	04	0.3610311975986772
035	01	0.5659383223826688
035	02	0.18240560989657484
035	03	0.19966350866098825
035	04	0.7430190751966623
036	01	0.266897822262662
036	02	0.6199547448057661
036	03	0.08349184487988215
036	04	0.40211794411506663
037	01	0.41762974114198903
037	02	0.8420890706452999
037	03	0.5411078041657595
037	04	0.8361280180081848
038	01	0.4892096089527137
038	02	0.9961883442410162
038	03	0.6531241206912893
038	04	0.09691274515609116
039	01	0.3112231024116425
039	02	0.27156454037226196
039	03	0.6164124040365494
039	04	0.34598369290199393
040	01	0.8099386891087745
040	02	0.7495287946780358
040	03	0.10620583953458251
040	04	0.8898475160143394
041	01	0.5287374378848274
041	02	0.19751137020184295
041	03	0.7040135561089088
041	04	0.5476125338190321
043	01	0.3626808949394471
043	02	0.6378811194452224
043	03	0.42422920757956706
043	04	0.5140371838583845
044	01	0.15423197917108755
044	02	0.8961995312534172
044	03	0.4786314592788249
044	04	0.16170669789628278
045	01	0.40100705807341186
045	02	0.9049644629889956
045	03	0.9895504544415047
045	04	0.38428636145923223
046	01	0.1549474536625881
046	02	0.8151309945092866
046	03	0.010175238508056128
046	04	0.6347681616826184
047	01	0.8286750491819997
047	02	0.9161792537737925
047	03	0.6181985710188955
047	04	0.20088627346887744
049	01	0.4864097530980356
049	02	0.9842883133599283
049	03	0.6838011085506879
049	04	0.6376737247507
050	01	0.6366096285652131
050	02	0.5185267902116875
050	03	0.5089687605117441
050	04	0.038796451208096494
051	01	0.11639202593213005
051	02	0.3166095787513603
051	03	0.21291934418224534
051	04	0.4614894436621906
052	01	0.6277353813039982
052	02	0.9688975919316677
052	03	0.7753395215582631
052	04	0.9566589544761582
053	01	0.8724160889141972
053	02	0.9462461014077125
053	03	0.8360809575141496
053	04	0.7712675708242421
054	01	0.6080259844928417
054	02	0.08406795835603387
054	03	0.10192874475316649
054	04	0.8915407110051529
055	01	0.9730152470699152
055	02	0.8046913538849708
055	03	0.7202938546785714
055	04	0.573536774286046
056	01	0.09867543641845411
056	02	0.2403308005145499
