subject	run	some_data_missing
001	01	0.23379240191367323
001	02	0.465144610645014
001	03	0.6170100316631828
001	04	0.4488467267347317
002	01	0.6208366609819125
002	02	0.4750691028943671
002	03	0.08878880862655547
002	04	0.4179396729864643
003	01	0.923936161145462
003	02	n/a
003	03	0.8535748676386549
003	04	0.09660111273531957
004	01	0.08074546664961546
004	02	0.40293380222832875
004	03	0.4231682013867478
004	04	0.722143240759732
005	01	0.6149812684537397
005	02	0.9028911681825946
005	03	0.36718666437235126
005	04	0.904104738634142
006	01	0.03872114289744477
006	02	0.7356316254399594
006	03	0.31060421547503647
006	04	0.20918380352168575
008	01	0.7703954014343947
008	02	0.7871935541463718
008	03	0.31182054858793984
008	04	0.864945277548201
009	01	0.6528961156072715
009	02	0.6642481191803007
009	03	0.01022875689430347
009	04	0.21053349928245568
010	01	0.9215694467931166
010	02	0.6614552057435417
010	03	n/a
010	04	0.984159870913157
011	01	0.5876202092895956
011	02	0.7549961780931231
011	03	0.5064926517378526
011	04	0.32085514823563654
013	01	0.25204305555723205
013	02	0.00250402289026741
013	03	0.866065456970282
013	04	0.8442051739785688
014	01	0.45514509316961016
014	02	0.6024433119670158
014	03	0.34435268392205653
014	04	0.35868095016590706
015	01	0.9663340917453822
015	02	0.20514878375574874
015	03	0.8955010464923333
015	04	0.7882804171996113
016	01	0.10619231420290864
016	02	0.36778922298541694
016	03	0.19392444325105918
016	04	0.5538657835527175
017	01	0.6453235766463616
017	02	0.7268218784800834
017	03	0.06683330479575811
017	04	0.6418704858259571
018	01	0.5473140482280445
018	02	0.9184802259755298
018	03	0.9335699771120538
018	04	0.2169624074334754
019	01	0.0881062383396708
019	02	0.34782937916249057
019	03	0.008221419829353649
019	04	0.8631151527102111
020	01	0.40997484007936436
020	02	0.6107882765010111
020	03	0.6069346990298063
020	04	0.03508875554312618
021	01	0.9432249743175083
021	02	0.24676501818660213
021	03	0.5711380844039428
021	04	0.9766394698999254
022	01	0.005581361870263257
022	02	0.8158370259957844
022	03	0.05866337354718243
022	04	0.6304862118793748
024	01	0.22978346084436552
024	02	0.5444521391251234
024	03	0.6735236412139203
024	04	0.023726761189186485
025	01	0.017897729497554526
025	02	0.13901283916123086
025	03	0.1834327442658389
025	04	0.3217350014874364
026	01	0.08562396556912832
026	02	0.8602742134698633
026	03	0.0645152164763656
026	04	0.4573901597604022
027	01	0.4789061768058078
027	02	0.3614235998264408
027	03	0.42107428393646174
027	04	0.856679038998001
029	01	0.9772856207365364
029	02	0.8855339856804141
029	03	0.8690385252236908
029	04	0.7873294837775592
030	01	0.3466199526565851
030	02	0.26424842414964167
030	03	0.7360090656316887
030	04	0.32387278075972836
032	01	0.5197165006532084
032	02	0.3681257840884815
032	03	0.4333629559407871
032	04	0.7459642889274624
033	01	0.836492276588613
033	02	0.2646961680203378
033	03	0.36324005366127876
033	04	0.7084483520152216
035	01	0.2855470771082139
035	02	0.3585442033688748
035	03	0.10399109334039258
035	04	0.05374816650215486
036	01	0.5029932684589781
036	02	0.4946632835975022
036	03	0.6105993058016851
036	04	0.39535781230162326
037	01	0.0960847369086687
037	02	0.13705780518574917
037	03	0.6760093438711762
037	04	0.3762599673965018
038	01	0.32458032791609104
038	02	0.17768852365291365
038	03	0.21597770500685476
038	04	0.8690689780681553
039	01	0.7980369757564297
039	02	0.49114364348329054
039	03	0.12329224454688814
039	04	0.355115294448604
040	01	0.08029255598289153
040	02	0.029705544367920278
040	03	0.32671678143408067
040	04	0.001997081375413101
041	01	0.7193969060813655
041	02	0.38975238378172805
041	03	0.5912200797869458
041	04	0.3699853965677775
043	01	0.13289325143786945
043	02	0.6415375038510918
043	03	0.7773283028098683
043	04	0.423468329979783
044	01	n/a
044	02	0.0612465351411523
044	03	0.7850178072257076
044	04	0.20488766766854927
045	01	0.9455235347281048
045	02	0.2536171216596028
045	03	0.134144489886715
045	04	0.459825461461816
046	01	0.24203943668308203
046	02	0.9668488476848022
046	03	0.49237319450971495
046	04	0.8966619537222689
047	01	0.7618559335555372
047	02	n/a
047	03	0.579987239236018
047	04	0.9259154771559915
049	01	0.35339291845844734
049	02	0.8785647363755368
049	03	0.4808582525198217
049	04	0.909652570275269
050	01	0.1404900648103533
050	02	0.9749038986678571
050	03	0.5539439975432688
050	04	0.4543242725994139
051	01	0.5387493987744564
051	02	0.2618132231403708
051	03	0.04380476316261295
051	04	0.2200857894252145
052	01	n/a
052	02	0.5971408193780372
052	03	0.841996595736863
052	04	n/a
053	01	0.5922374269350049
053	02	0.49486250555526523
053	03	0.046745875755332844
053	04	0.9535708403755488
054	01	0.7488133702622821
054	02	0.7013953900209913
054	03	0.7567035549403428
054	04	0.4463849656179061
055	01	0.006808338430869032
055	02	0.38197370019930466
055	03	0.22285392200112297
055	04	0.4424371936154208
056	01	0.6155002135877444
056	02	0.5163985129143775
056	03	n/a
056	04	0.9150143666364292
057	01	0.851656015416943
057	02	0.951293715898203
057	03	0.5322044053768993
057	04	0.517033412454681
058	01	0.71627641467611
058	02	0.4254544168858434
058	03	0.9759804638728722
058	04	0.0001957236992538025
059	01	0.37273376449024276
059	02	0.18946682657638336
059	03	0.8803625861502672
059	04	0.4122131922005351
060	01	0.7013468455384797
060	02	0.11737393156665132
060	03	0.33331110062289715
060	04	0.4896389013413387
061	01	0.35861300365136384
061	02	0.21260658136784616
061	03	n/a
061	04	0.08469706435981084
062	01	0.4280322253480755
062	02	0.5048575552376098
062	03	0.7962559034441383
062	04	0.9444957457690569
063	01	0.6929183251970004
063	02	0.013284148615597458
063	03	0.22743707383137968
063	04	0.932466785141659
064	01	0.05458108379805071
064	02	0.8806315883743382
064	03	n/a
064	04	0.5006870660754021
066	01	0.1634876914043648
066	02	0.0685758091558687
066	03	n/a
066	04	0.7680897406760258
067	01	0.15189425551336733
067	02	0.6749261811922134
067	03	0.9619669659763812
067	04	0.5109724266469989
068	01	0.6454471985224696
068	02	0.07451449951824529
068	03	0.5490250261831173
068	04	0.9529949482954565
069	01	0.5742384172260123
069	02	0.27671641057204477
069	03	0.7376786005700778
069	04	0.7950288283915553
070	01	0.2451917049852257
070	02	0.34185864288049483
070	03	0.03250679698365
070	04	0.7918139605637522
071	01	0.9974224396891767
071	02	0.5305062300269543
071	03	0.5075491620041743
071	04	0.1953595702330957
072	01	0.8664104202732454
072	02	0.2458675912931979
072	03	0.47016232824749926
072	04	0.5532434462739819
073	01	0.01806608933780296
073	02	0.4339677564210841
073	03	0.7649511621593574
073	04	0.7927972654938503
074	01	0.39605119584346893
074	02	0.4796959791205955
074	03	0.015666168584479
074	04	0.7891268767835656
075	01	0.35741117442833104
075	02	0.33486687139078697
075	03	0.280314942734081
075	04	0.240040436404642
076	01	0.9850973457829041
076	02	0.7509814081431296
076	03	0.3108466415313067
076	04	0.11582124074402012
077	01	0.4229521389485833
077	02	0.25536946493334856
077	03	0.049033593462315506
077	04	0.15024255054857238
079	01	0.26686801297809903
079	02	0.3186607961610326
079	03	0.5869088751106805
079	04	0.7984602674942219
080	01	0.9687574595899493
080	02	0.5025381950826305
080	03	0.06450384193353842
080	04	0.44767332759219713
081	01	0.24695185323485624
081	02	0.7326447050715974
081	03	0.35000580332958253
081	04	0.5907016937025943
082	01	0.8152590501662165
082	02	0.37582560511456287
082	03	0.8422178390617587
082	04	n/a
083	01	0.4212040828178317
083	02	0.6927973702434768
083	03	0.9782389627014909
083	04	0.9065178610594432
084	01	0.8497911115240223
084	02	0.6305080609198315
084	03	0.30033082705429603
084	04	0.3478408599479639
085	01	0.36735382096970604
085	02	0.11657056312730762
085	03	0.0405203601064712
085	04	0.21651453857614655
087	01	0.3437346361376157
087	02	0.20613017713011228
087	03	0.5035231212603579
087	04	0.09541873853436778
088	01	0.1136406121209631
088	02	0.4167879180709113
088	03	0.8548741956922342
088	04	0.4841408956900548
089	01	0.9428880912642057
089	02	0.6472569626844986
089	03	0.804966466368231
089	04	0.2725640688734483
090	01	0.014064261922367427
090	02	0.05245426387841434
090	03	0.8229325917243588
090	04	0.7343404416522431
092	01	0.04175542693642409
092	02	n/a
092	03	0.8803662782823075
092	04	0.34324737190455645
093	01	0.25342751102290095
093	02	0.15958845202070615
093	03	0.3937437151311476
093	04	0.08819673719779342
094	01	n/a
094	02	0.20467160605933277
094	03	0.6043514999480615
094	04	0.11675517908803079
095	01	0.8188792826866873
095	02	0.6764165944658811
095	03	0.7242088988777303
095	04	0.3554743561719209
096	01	0.2905173018790157
096	02	0.2193096893145473
096	03	0.7020868049083092
096	04	0.22399295189884616
098	01	0.35002814546213756
098	02	0.436398184571146
098	03	0.6330151727548007
098	04	0.17515908773935474
099	01	0.9523597025193574
099	02	0.9242993772208601
099	03	0.8832652342815823
099	04	n/a
100	01	0.7959006118844087
100	02	0.6760150111447821
100	03	0.9872577945225846
100	04	n/a
102	01	0.9069642469517548
102	02	0.4102564101877638
102	03	0.4026327728946635
102	04	0.34872744690931257
103	01	0.6174500741083291
103	02	0.11738679144766628
103	03	0.924861157700439
103	04	0.7856684549840851
104	01	0.4373441905504618
104	02	0.4421950925470529
104	03	0.8024537369888857
104	04	0.9869890319286494
105	01	0.862999411968829
105	02	0.7055334782404956
105	03	0.7338774864144116
105	04	0.23167128397229297
